"assembly_accession"	"species_taxid"	"taxid"	"organism_name"	"infraspecific_name"	"assembly_level"	"seq_rel_date"	"atcc"	"seq_accession"	"start"	"end"	"seq_len"	"strand"
"118"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000108.1"	1	369	369	"*"
"119"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000107.1"	1	224650	224650	"*"
"120"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000106.1"	1	560	560	"*"
"121"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000105.1"	1	677	677	"*"
"122"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000104.1"	1	30026	30026	"*"
"123"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000103.1"	1	116040	116040	"*"
"124"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000102.1"	1	131891	131891	"*"
"125"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000101.1"	1	91117	91117	"*"
"126"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000100.1"	1	2296	2296	"*"
"127"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000099.1"	1	3493	3493	"*"
"128"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000098.1"	1	519	519	"*"
"129"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000097.1"	1	306	306	"*"
"130"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000096.1"	1	893	893	"*"
"131"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000095.1"	1	262	262	"*"
"132"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000094.1"	1	113196	113196	"*"
"133"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000093.1"	1	527	527	"*"
"134"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000092.1"	1	44168	44168	"*"
"135"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000091.1"	1	1699	1699	"*"
"136"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000090.1"	1	1016	1016	"*"
"137"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000089.1"	1	647	647	"*"
"138"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000088.1"	1	58085	58085	"*"
"139"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000087.1"	1	271	271	"*"
"140"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000086.1"	1	3821	3821	"*"
"141"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000085.1"	1	275	275	"*"
"142"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000084.1"	1	27488	27488	"*"
"143"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000083.1"	1	129769	129769	"*"
"144"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000082.1"	1	94941	94941	"*"
"145"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000081.1"	1	496	496	"*"
"146"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000080.1"	1	73195	73195	"*"
"147"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000079.1"	1	224	224	"*"
"148"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000078.1"	1	427054	427054	"*"
"149"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000077.1"	1	368	368	"*"
"150"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000076.1"	1	612	612	"*"
"151"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000075.1"	1	225	225	"*"
"152"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000074.1"	1	221	221	"*"
"153"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000073.1"	1	3057	3057	"*"
"154"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000072.1"	1	849	849	"*"
"155"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000071.1"	1	259	259	"*"
"156"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000070.1"	1	846	846	"*"
"157"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000069.1"	1	4994	4994	"*"
"158"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000068.1"	1	396	396	"*"
"159"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000067.1"	1	584	584	"*"
"160"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000066.1"	1	249	249	"*"
"161"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000065.1"	1	4297	4297	"*"
"162"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000064.1"	1	695	695	"*"
"163"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000063.1"	1	242	242	"*"
"164"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000062.1"	1	4418	4418	"*"
"165"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000061.1"	1	88660	88660	"*"
"166"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000060.1"	1	88004	88004	"*"
"167"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000059.1"	1	3242	3242	"*"
"168"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000058.1"	1	1016	1016	"*"
"169"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000057.1"	1	274	274	"*"
"170"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000056.1"	1	61210	61210	"*"
"171"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000055.1"	1	676	676	"*"
"172"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000054.1"	1	1900	1900	"*"
"173"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000053.1"	1	13325	13325	"*"
"174"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000052.1"	1	237	237	"*"
"175"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000051.1"	1	59118	59118	"*"
"176"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000050.1"	1	629	629	"*"
"177"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000049.1"	1	1101	1101	"*"
"178"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000048.1"	1	1680	1680	"*"
"179"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000047.1"	1	157970	157970	"*"
"180"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000046.1"	1	1087	1087	"*"
"181"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000045.1"	1	6151	6151	"*"
"182"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000044.1"	1	2949	2949	"*"
"183"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000043.1"	1	79883	79883	"*"
"184"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000042.1"	1	209	209	"*"
"185"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000041.1"	1	31859	31859	"*"
"186"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000040.1"	1	591	591	"*"
"187"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000039.1"	1	3870	3870	"*"
"188"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000038.1"	1	870	870	"*"
"189"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000037.1"	1	513	513	"*"
"190"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000036.1"	1	59786	59786	"*"
"191"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000035.1"	1	275	275	"*"
"192"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000034.1"	1	235	235	"*"
"193"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000033.1"	1	1344	1344	"*"
"194"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000032.1"	1	13636	13636	"*"
"195"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000031.1"	1	37547	37547	"*"
"196"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000030.1"	1	200	200	"*"
"197"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000029.1"	1	2141	2141	"*"
"198"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000028.1"	1	6714	6714	"*"
"199"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000027.1"	1	6237	6237	"*"
"200"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000026.1"	1	1057	1057	"*"
"201"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000025.1"	1	13837	13837	"*"
"202"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000024.1"	1	119505	119505	"*"
"203"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000023.1"	1	3561	3561	"*"
"204"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000022.1"	1	208303	208303	"*"
"205"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000021.1"	1	250	250	"*"
"206"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000020.1"	1	10353	10353	"*"
"207"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000019.1"	1	1718	1718	"*"
"208"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000018.1"	1	227	227	"*"
"209"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000017.1"	1	31066	31066	"*"
"210"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000016.1"	1	755	755	"*"
"211"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000015.1"	1	311	311	"*"
"212"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000014.1"	1	296	296	"*"
"213"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000013.1"	1	251	251	"*"
"214"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000012.1"	1	2389	2389	"*"
"215"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000011.1"	1	256	256	"*"
"216"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000010.1"	1	224	224	"*"
"217"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000009.1"	1	26602	26602	"*"
"218"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000008.1"	1	351	351	"*"
"219"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000007.1"	1	1732	1732	"*"
"220"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000006.1"	1	242	242	"*"
"221"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000005.1"	1	365	365	"*"
"222"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000004.1"	1	1195	1195	"*"
"223"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000003.1"	1	221	221	"*"
"224"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000002.1"	1	323	323	"*"
"225"	"GCF_000333175.1"	562	1246623	"Escherichia coli O10:K5(L):H4 str. ATCC 23506"	"strain=ATCC 23506"	"Contig"	"2013/01/14"	"ATCC 23506"	"NZ_CAPK01000001.1"	1	257	257	"*"
"226"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000160.1"	1	685	685	"*"
"227"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000159.1"	1	30297	30297	"*"
"228"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000158.1"	1	44651	44651	"*"
"229"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000157.1"	1	14574	14574	"*"
"230"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000156.1"	1	111524	111524	"*"
"231"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000155.1"	1	30859	30859	"*"
"232"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000154.1"	1	291	291	"*"
"233"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000153.1"	1	207	207	"*"
"234"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000152.1"	1	31868	31868	"*"
"235"	"GCF_000333195.1"	562	1268238	"Escherichia coli O5:K4(L):H4 str. ATCC 23502"	"strain=ATCC 23502"	"Contig"	"2013/01/14"	"ATCC 23502"	"NZ_CAPL01000151.1"	1	531	531	"*"
